tx_name	gene_id	gene_name	with_UTRs
ENST00000454000.6	ENSG00000142794.19	NBPF3	TRUE
ENST00000318249.10	ENSG00000142794.19	NBPF3	TRUE
ENST00000318220.10	ENSG00000142794.19	NBPF3	TRUE
ENST00000342104.9	ENSG00000142794.19	NBPF3	TRUE
ENST00000434838.6	ENSG00000142794.19	NBPF3	TRUE
ENST00000467103.2	ENSG00000142794.19	NBPF3	TRUE
ENST00000619554.1	ENSG00000142794.19	NBPF3	TRUE
ENST00000539907.5	ENSG00000162551.14	ALPL	TRUE
ENST00000540617.5	ENSG00000162551.14	ALPL	TRUE
ENST00000374832.5	ENSG00000162551.14	ALPL	TRUE
ENST00000344642.7	ENSG00000187942.12	LDLRAD2	TRUE
ENST00000337107.11	ENSG00000219073.8	CELA3B	FALSE
ENST00000400277.2	ENSG00000219073.8	CELA3B	FALSE
ENST00000290122.8	ENSG00000142789.20	CELA3A	FALSE
ENST00000400271.2	ENSG00000142789.20	CELA3A	FALSE
ENST00000498236.1	ENSG00000070831.17	CDC42	TRUE
ENST00000315554.13	ENSG00000070831.17	CDC42	TRUE
ENST00000651171.1	ENSG00000070831.17	CDC42	FALSE
ENST00000667384.1	ENSG00000070831.17	CDC42	TRUE
ENST00000662562.1	ENSG00000070831.17	CDC42	TRUE
ENST00000374651.8	ENSG00000184677.18	ZBTB40	TRUE
ENST00000404138.5	ENSG00000184677.18	ZBTB40	TRUE
ENST00000166244.8	ENSG00000070886.12	EPHA8	TRUE
ENST00000374644.8	ENSG00000070886.12	EPHA8	TRUE
ENST00000374642.8	ENSG00000173372.17	C1QA	TRUE
ENST00000374637.1	ENSG00000159189.12	C1QC	TRUE
ENST00000509305.6	ENSG00000173369.17	C1QB	TRUE
ENST00000544305.5	ENSG00000133216.17	EPHB2	TRUE
ENST00000374630.8	ENSG00000133216.17	EPHB2	TRUE
ENST00000400191.7	ENSG00000133216.17	EPHB2	FALSE
ENST00000374632.7	ENSG00000133216.17	EPHB2	FALSE
ENST00000374627.1	ENSG00000133216.17	EPHB2	TRUE
ENST00000465864.2	ENSG00000004487.17	KDM1A	TRUE
ENST00000356634.7	ENSG00000004487.17	KDM1A	TRUE
ENST00000400181.9	ENSG00000004487.17	KDM1A	TRUE
ENST00000374550.8	ENSG00000142676.14	RPL11	TRUE
ENST00000643754.2	ENSG00000142676.14	RPL11	FALSE
ENST00000467075.2	ENSG00000142676.14	RPL11	FALSE
ENST00000458455.2	ENSG00000142676.14	RPL11	TRUE
ENST00000418390.6	ENSG00000011007.12	ELOA	TRUE
ENST00000609199.1	ENSG00000011007.12	ELOA	TRUE
ENST00000246151.9	ENSG00000057757.10	PITHD1	TRUE
ENST00000415372.1	ENSG00000057757.10	PITHD1	FALSE
ENST00000374524.1	ENSG00000057757.10	PITHD1	TRUE
ENST00000374514.8	ENSG00000011009.11	LYPLA2	TRUE
ENST00000374505.6	ENSG00000011009.11	LYPLA2	TRUE
ENST00000374503.7	ENSG00000011009.11	LYPLA2	TRUE
ENST00000374502.7	ENSG00000011009.11	LYPLA2	TRUE
ENST00000374501.1	ENSG00000011009.11	LYPLA2	TRUE
ENST00000334351.8	ENSG00000189266.13	PNRC2	TRUE
ENST00000579103.1	ENSG00000189266.13	PNRC2	FALSE
ENST00000361548.9	ENSG00000158055.16	GRHL3	TRUE
ENST00000350501.9	ENSG00000158055.16	GRHL3	TRUE
ENST00000356046.6	ENSG00000158055.16	GRHL3	TRUE
ENST00000236255.4	ENSG00000158055.16	GRHL3	FALSE
ENST00000528064.5	ENSG00000158055.16	GRHL3	TRUE
ENST00000374399.9	ENSG00000001461.17	NIPAL3	TRUE
ENST00000003912.7	ENSG00000001461.17	NIPAL3	TRUE
ENST00000358028.8	ENSG00000001461.17	NIPAL3	TRUE
ENST00000339255.2	ENSG00000001461.17	NIPAL3	TRUE
ENST00000374395.9	ENSG00000117602.13	RCAN3	TRUE
ENST00000436717.6	ENSG00000117602.13	RCAN3	TRUE
ENST00000616511.4	ENSG00000117602.13	RCAN3	TRUE
ENST00000425530.3	ENSG00000117602.13	RCAN3	TRUE
ENST00000412742.5	ENSG00000117602.13	RCAN3	TRUE
ENST00000374393.4	ENSG00000117602.13	RCAN3	FALSE
ENST00000374392.3	ENSG00000184454.7	NCMAP	TRUE
ENST00000600523.5	ENSG00000133226.17	SRRM1	TRUE
ENST00000374389.8	ENSG00000133226.17	SRRM1	TRUE
ENST00000323848.14	ENSG00000133226.17	SRRM1	TRUE
ENST00000447431.6	ENSG00000133226.17	SRRM1	FALSE
ENST00000488683.1	ENSG00000169504.15	CLIC4	TRUE
ENST00000648012.1	ENSG00000187010.21	RHD	TRUE
ENST00000622561.4	ENSG00000187010.21	RHD	TRUE
ENST00000454452.6	ENSG00000187010.21	RHD	TRUE
ENST00000328664.9	ENSG00000187010.21	RHD	TRUE
ENST00000342055.9	ENSG00000187010.21	RHD	FALSE
ENST00000357542.8	ENSG00000187010.21	RHD	FALSE
ENST00000417538.6	ENSG00000187010.21	RHD	FALSE
ENST00000568195.5	ENSG00000187010.21	RHD	FALSE
ENST00000374358.5	ENSG00000183726.11	TMEM50A	TRUE
ENST00000399766.7	ENSG00000204178.11	MACO1	TRUE
ENST00000374343.5	ENSG00000204178.11	MACO1	TRUE
ENST00000647928.1	ENSG00000204178.11	MACO1	TRUE
ENST00000374338.5	ENSG00000157978.12	LDLRAP1	TRUE
ENST00000611903.4	ENSG00000117643.14	MAN1C1	TRUE
ENST00000374332.8	ENSG00000117643.14	MAN1C1	TRUE
ENST00000263979.7	ENSG00000117643.14	MAN1C1	TRUE
ENST00000374329.1	ENSG00000117643.14	MAN1C1	TRUE
ENST00000354177.8	ENSG00000162430.17	SELENON	TRUE
ENST00000361547.7	ENSG00000162430.17	SELENON	TRUE
ENST00000374315.1	ENSG00000162430.17	SELENON	TRUE
ENST00000630065.2	ENSG00000162430.17	SELENON	TRUE
ENST00000527604.1	ENSG00000255054.3	AL020996.2	FALSE
ENST00000529116.5	ENSG00000117640.18	MTFR1L	FALSE
ENST00000526894.5	ENSG00000117640.18	MTFR1L	TRUE
ENST00000478284.5	ENSG00000117640.18	MTFR1L	TRUE
ENST00000524618.5	ENSG00000117640.18	MTFR1L	TRUE
ENST00000374307.9	ENSG00000117640.18	MTFR1L	TRUE
ENST00000374301.7	ENSG00000117640.18	MTFR1L	TRUE
ENST00000464008.6	ENSG00000117640.18	MTFR1L	TRUE
ENST00000466284.1	ENSG00000117640.18	MTFR1L	TRUE
ENST00000374280.4	ENSG00000158008.10	EXTL1	TRUE
ENST00000444713.5	ENSG00000175087.10	PDIK1L	FALSE
ENST00000374271.8	ENSG00000175087.10	PDIK1L	TRUE
ENST00000374268.5	ENSG00000197245.6	FAM110D	TRUE
ENST00000374266.7	ENSG00000142684.9	ZNF593	TRUE
ENST00000270812.6	ENSG00000142684.9	ZNF593	TRUE
ENST00000481077.6	ENSG00000142675.18	CNKSR1	TRUE
ENST00000361530.11	ENSG00000142675.18	CNKSR1	TRUE
ENST00000374253.9	ENSG00000142675.18	CNKSR1	TRUE
ENST00000525687.5	ENSG00000142675.18	CNKSR1	TRUE
ENST00000482227.5	ENSG00000142675.18	CNKSR1	TRUE
ENST00000531191.5	ENSG00000142675.18	CNKSR1	TRUE
ENST00000338855.6	ENSG00000188782.9	CATSPER4	FALSE
ENST00000456354.7	ENSG00000188782.9	CATSPER4	TRUE
ENST00000518899.5	ENSG00000188782.9	CATSPER4	FALSE
ENST00000640292.2	ENSG00000130695.16	CEP85	TRUE
ENST00000451429.8	ENSG00000130695.16	CEP85	TRUE
ENST00000252992.8	ENSG00000130695.16	CEP85	TRUE
ENST00000270792.10	ENSG00000142669.15	SH3BGRL3	TRUE
ENST00000319041.6	ENSG00000142669.15	SH3BGRL3	TRUE
ENST00000374213.3	ENSG00000169442.9	CD52	TRUE
ENST00000254231.4	ENSG00000131914.11	LIN28A	TRUE
ENST00000434391.6	ENSG00000117682.17	DHDDS	TRUE
ENST00000427245.6	ENSG00000117682.17	DHDDS	TRUE
ENST00000236342.12	ENSG00000117682.17	DHDDS	TRUE
ENST00000525682.6	ENSG00000117682.17	DHDDS	TRUE
ENST00000526219.5	ENSG00000117682.17	DHDDS	TRUE
ENST00000374185.7	ENSG00000117682.17	DHDDS	TRUE
ENST00000360009.6	ENSG00000117682.17	DHDDS	TRUE
ENST00000525326.5	ENSG00000117682.17	DHDDS	FALSE
ENST00000525546.5	ENSG00000117682.17	DHDDS	FALSE
ENST00000530781.5	ENSG00000117682.17	DHDDS	FALSE
ENST00000430232.5	ENSG00000117682.17	DHDDS	FALSE
ENST00000431933.5	ENSG00000117682.17	DHDDS	FALSE
ENST00000361427.6	ENSG00000198830.11	HMGN2	TRUE
ENST00000525525.5	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000526040.6	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000374168.7	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000374166.8	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000526792.5	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000530003.5	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000366866.8	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000374163.5	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000531382.5	ENSG00000117676.14	RPS6KA1	TRUE
ENST00000403732.2	ENSG00000117676.14	RPS6KA1	FALSE
ENST00000438977.1	ENSG00000117676.14	RPS6KA1	FALSE
ENST00000430799.7	ENSG00000117713.20	ARID1A	TRUE
ENST00000324856.13	ENSG00000117713.20	ARID1A	TRUE
ENST00000637465.1	ENSG00000117713.20	ARID1A	FALSE
ENST00000457599.6	ENSG00000117713.20	ARID1A	FALSE
ENST00000374152.7	ENSG00000117713.20	ARID1A	FALSE
ENST00000615191.4	ENSG00000117713.20	ARID1A	TRUE
ENST00000636219.1	ENSG00000117713.20	ARID1A	FALSE
ENST00000674335.1	ENSG00000060642.11	PIGV	TRUE
ENST00000472757.5	ENSG00000060642.11	PIGV	TRUE
ENST00000431541.6	ENSG00000060642.11	PIGV	TRUE
ENST00000674273.1	ENSG00000060642.11	PIGV	TRUE
ENST00000374142.9	ENSG00000204160.12	ZDHHC18	TRUE
ENST00000374141.6	ENSG00000204160.12	ZDHHC18	TRUE
ENST00000534643.5	ENSG00000204160.12	ZDHHC18	FALSE
ENST00000339276.6	ENSG00000175793.12	SFN	TRUE
ENST00000435827.6	ENSG00000090273.14	NUDC	FALSE
ENST00000321265.10	ENSG00000090273.14	NUDC	TRUE
ENST00000452707.1	ENSG00000090273.14	NUDC	FALSE
ENST00000522111.3	ENSG00000253368.4	TRNP1	TRUE
ENST00000319394.8	ENSG00000142784.16	WDTC1	TRUE
ENST00000361771.7	ENSG00000142784.16	WDTC1	TRUE
ENST00000447062.2	ENSG00000142784.16	WDTC1	FALSE
ENST00000472249.2	ENSG00000142784.16	WDTC1	FALSE
ENST00000611517.4	ENSG00000186501.14	TMEM222	TRUE
ENST00000464720.5	ENSG00000186501.14	TMEM222	TRUE
ENST00000608611.5	ENSG00000186501.14	TMEM222	TRUE
ENST00000466759.5	ENSG00000186501.14	TMEM222	TRUE
ENST00000464813.5	ENSG00000186501.14	TMEM222	FALSE
ENST00000478104.5	ENSG00000186501.14	TMEM222	FALSE
ENST00000498220.1	ENSG00000186501.14	TMEM222	FALSE
ENST00000618673.4	ENSG00000142765.18	SYTL1	TRUE
ENST00000318074.9	ENSG00000142765.18	SYTL1	TRUE
ENST00000543823.1	ENSG00000142765.18	SYTL1	TRUE
ENST00000374024.4	ENSG00000181773.7	GPR3	TRUE
ENST00000373954.11	ENSG00000009780.16	FAM76A	TRUE
ENST00000419687.6	ENSG00000009780.16	FAM76A	TRUE
ENST00000530324.5	ENSG00000009780.16	FAM76A	TRUE
ENST00000234549.11	ENSG00000009780.16	FAM76A	FALSE
ENST00000373949.5	ENSG00000009780.16	FAM76A	TRUE
ENST00000010299.10	ENSG00000009780.16	FAM76A	FALSE
ENST00000446647.1	ENSG00000009780.16	FAM76A	FALSE
ENST00000373943.9	ENSG00000117758.14	STX12	TRUE
ENST00000440806.2	ENSG00000117758.14	STX12	FALSE
ENST00000311772.10	ENSG00000117751.18	PPP1R8	TRUE
ENST00000236412.11	ENSG00000117751.18	PPP1R8	TRUE
ENST00000373931.8	ENSG00000117751.18	PPP1R8	TRUE
ENST00000328928.11	ENSG00000130775.16	THEMIS2	TRUE
ENST00000373921.8	ENSG00000130775.16	THEMIS2	TRUE
ENST00000373925.5	ENSG00000130775.16	THEMIS2	TRUE
ENST00000373927.7	ENSG00000130775.16	THEMIS2	TRUE
ENST00000427466.1	ENSG00000130775.16	THEMIS2	FALSE
ENST00000373894.8	ENSG00000130768.15	SMPDL3B	TRUE
ENST00000548116.5	ENSG00000130768.15	SMPDL3B	TRUE
ENST00000373888.8	ENSG00000130768.15	SMPDL3B	TRUE
ENST00000549094.1	ENSG00000130768.15	SMPDL3B	TRUE
ENST00000676058.1	ENSG00000158156.9	XKR8	TRUE
ENST00000675759.1	ENSG00000158156.9	XKR8	TRUE
ENST00000675575.1	ENSG00000158156.9	XKR8	TRUE
ENST00000676017.1	ENSG00000158156.9	XKR8	TRUE
ENST00000373884.6	ENSG00000158156.9	XKR8	TRUE
ENST00000675359.1	ENSG00000158156.9	XKR8	FALSE
ENST00000497986.5	ENSG00000130770.18	ATP5IF1	TRUE
ENST00000335514.10	ENSG00000130770.18	ATP5IF1	TRUE
ENST00000468425.2	ENSG00000130770.18	ATP5IF1	TRUE
ENST00000465645.1	ENSG00000130770.18	ATP5IF1	TRUE
ENST00000253063.4	ENSG00000130766.5	SESN2	TRUE
ENST00000373842.9	ENSG00000130772.14	MED18	TRUE
ENST00000632202.1	ENSG00000204138.13	PHACTR4	FALSE
ENST00000632421.1	ENSG00000204138.13	PHACTR4	TRUE
ENST00000373839.8	ENSG00000204138.13	PHACTR4	TRUE
ENST00000493669.2	ENSG00000204138.13	PHACTR4	TRUE
ENST00000373836.4	ENSG00000204138.13	PHACTR4	TRUE
ENST00000649185.1	ENSG00000180198.16	RCC1	TRUE
ENST00000427469.5	ENSG00000180198.16	RCC1	FALSE
ENST00000373833.10	ENSG00000180198.16	RCC1	TRUE
ENST00000430407.1	ENSG00000180198.16	RCC1	FALSE
ENST00000373830.4	ENSG00000180098.9	TRNAU1AP	TRUE
ENST00000373826.3	ENSG00000188060.7	RAB42	TRUE
ENST00000465518.2	ENSG00000188060.7	RAB42	FALSE
ENST00000361872.8	ENSG00000162419.13	GMEB1	TRUE
ENST00000294409.2	ENSG00000162419.13	GMEB1	TRUE
ENST00000542507.5	ENSG00000198492.16	YTHDF2	TRUE
ENST00000541996.5	ENSG00000198492.16	YTHDF2	TRUE
ENST00000496288.5	ENSG00000198492.16	YTHDF2	FALSE
ENST00000621425.1	ENSG00000116329.11	OPRD1	FALSE
ENST00000234961.7	ENSG00000116329.11	OPRD1	TRUE
ENST00000647103.1	ENSG00000159023.22	EPB41	TRUE
ENST00000642937.2	ENSG00000159023.22	EPB41	TRUE
ENST00000646189.1	ENSG00000159023.22	EPB41	TRUE
ENST00000644342.1	ENSG00000159023.22	EPB41	TRUE
ENST00000646800.1	ENSG00000159023.22	EPB41	TRUE
ENST00000373800.7	ENSG00000159023.22	EPB41	TRUE
ENST00000643155.1	ENSG00000159023.22	EPB41	TRUE
ENST00000649717.1	ENSG00000159023.22	EPB41	TRUE
ENST00000347529.7	ENSG00000159023.22	EPB41	TRUE
ENST00000644600.1	ENSG00000159023.22	EPB41	TRUE
ENST00000643173.1	ENSG00000159023.22	EPB41	TRUE
ENST00000648181.1	ENSG00000159023.22	EPB41	TRUE
ENST00000650265.1	ENSG00000159023.22	EPB41	TRUE
ENST00000644780.1	ENSG00000159023.22	EPB41	TRUE
ENST00000343067.9	ENSG00000159023.22	EPB41	TRUE
ENST00000648891.1	ENSG00000159023.22	EPB41	TRUE
ENST00000643604.1	ENSG00000159023.22	EPB41	TRUE
ENST00000373797.2	ENSG00000159023.22	EPB41	TRUE
ENST00000349460.9	ENSG00000159023.22	EPB41	TRUE
ENST00000645184.1	ENSG00000159023.22	EPB41	TRUE
ENST00000345512.7	ENSG00000060656.20	PTPRU	FALSE
ENST00000373779.8	ENSG00000060656.20	PTPRU	TRUE
ENST00000428026.6	ENSG00000060656.20	PTPRU	TRUE
ENST00000460170.2	ENSG00000060656.20	PTPRU	FALSE
ENST00000546109.5	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000615916.4	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000616393.4	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000616859.4	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000618216.4	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000373714.5	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000627541.1	ENSG00000121766.16	ZCCHC17	TRUE
ENST00000373710.5	ENSG00000168528.12	SERINC2	TRUE
ENST00000536859.5	ENSG00000168528.12	SERINC2	TRUE
ENST00000373709.8	ENSG00000168528.12	SERINC2	TRUE
ENST00000536384.2	ENSG00000168528.12	SERINC2	TRUE
ENST00000457433.6	ENSG00000142910.16	TINAGL1	TRUE
ENST00000271064.12	ENSG00000142910.16	TINAGL1	TRUE
ENST00000537531.2	ENSG00000142910.16	TINAGL1	TRUE
ENST00000403528.6	ENSG00000121764.11	HCRTR1	TRUE
ENST00000373705.1	ENSG00000121764.11	HCRTR1	FALSE
ENST00000327300.12	ENSG00000121774.18	KHDRBS1	TRUE
ENST00000492989.1	ENSG00000121774.18	KHDRBS1	FALSE
ENST00000336294.10	ENSG00000121775.18	TMEM39B	TRUE
ENST00000441402.5	ENSG00000121775.18	TMEM39B	TRUE
ENST00000373625.8	ENSG00000025800.14	KPNA6	TRUE
ENST00000471599.5	ENSG00000025800.14	KPNA6	TRUE
ENST00000373609.1	ENSG00000084652.16	TXLNA	TRUE
ENST00000373602.10	ENSG00000160050.15	CCDC28B	TRUE
ENST00000469003.5	ENSG00000160050.15	CCDC28B	TRUE
ENST00000421922.6	ENSG00000160050.15	CCDC28B	TRUE
ENST00000461819.5	ENSG00000160050.15	CCDC28B	TRUE
ENST00000291358.11	ENSG00000160051.12	IQCC	FALSE
ENST00000537469.2	ENSG00000160051.12	IQCC	FALSE
ENST00000409358.1	ENSG00000222046.2	DCDC2B	FALSE
ENST00000676801.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000677772.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000677844.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000676679.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678689.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000373586.2	ENSG00000084623.12	EIF3I	TRUE
ENST00000474371.2	ENSG00000084623.12	EIF3I	TRUE
ENST00000677767.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000677378.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678534.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000679290.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000676554.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000676998.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678968.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678063.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678150.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000677198.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000676837.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678420.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678162.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678711.1	ENSG00000084623.12	EIF3I	TRUE
ENST00000678883.1	ENSG00000084623.12	EIF3I	FALSE
ENST00000677353.1	ENSG00000084623.12	EIF3I	FALSE
ENST00000355082.10	ENSG00000084623.12	EIF3I	FALSE
ENST00000679270.1	ENSG00000084623.12	EIF3I	FALSE
ENST00000677580.1	ENSG00000084623.12	EIF3I	FALSE
ENST00000677053.1	ENSG00000084623.12	EIF3I	FALSE
ENST00000373582.4	ENSG00000183615.6	FAM167B	TRUE
ENST00000373564.7	ENSG00000182866.17	LCK	TRUE
ENST00000495610.6	ENSG00000182866.17	LCK	FALSE
ENST00000619559.4	ENSG00000182866.17	LCK	TRUE
ENST00000461712.6	ENSG00000182866.17	LCK	FALSE
ENST00000373557.6	ENSG00000182866.17	LCK	FALSE
ENST00000333070.4	ENSG00000182866.17	LCK	TRUE
ENST00000373548.8	ENSG00000116478.12	HDAC1	TRUE
ENST00000574315.1	ENSG00000162526.7	TSSK3	FALSE
ENST00000373534.4	ENSG00000162526.7	TSSK3	TRUE
ENST00000480336.1	ENSG00000254553.1	AL033529.1	TRUE
ENST00000609129.2	ENSG00000273274.2	ZBTB8B	TRUE
ENST00000373510.9	ENSG00000160062.15	ZBTB8A	TRUE
ENST00000316459.4	ENSG00000160062.15	ZBTB8A	TRUE
ENST00000414241.7	ENSG00000162521.19	RBBP4	TRUE
ENST00000527118.5	ENSG00000162521.19	RBBP4	TRUE
ENST00000373493.10	ENSG00000162521.19	RBBP4	TRUE
ENST00000526193.5	ENSG00000162521.19	RBBP4	TRUE
ENST00000373485.5	ENSG00000162521.19	RBBP4	TRUE
ENST00000477563.6	ENSG00000162521.19	RBBP4	TRUE
ENST00000458695.6	ENSG00000162521.19	RBBP4	TRUE
ENST00000460669.5	ENSG00000162521.19	RBBP4	FALSE
ENST00000482190.1	ENSG00000162521.19	RBBP4	FALSE
ENST00000401073.7	ENSG00000162522.11	KIAA1522	TRUE
ENST00000373481.7	ENSG00000162522.11	KIAA1522	TRUE
ENST00000294521.7	ENSG00000162522.11	KIAA1522	TRUE
ENST00000373480.1	ENSG00000162522.11	KIAA1522	TRUE
ENST00000530710.5	ENSG00000116497.18	S100PBP	FALSE
ENST00000373476.5	ENSG00000116497.18	S100PBP	TRUE
ENST00000373467.4	ENSG00000121905.10	HPCA	TRUE
ENST00000294517.11	ENSG00000142920.17	AZIN2	TRUE
ENST00000652171.1	ENSG00000142920.17	AZIN2	TRUE
ENST00000373440.6	ENSG00000142920.17	AZIN2	FALSE
ENST00000373441.1	ENSG00000142920.17	AZIN2	FALSE
ENST00000539719.6	ENSG00000160094.15	ZNF362	TRUE
ENST00000361328.7	ENSG00000121903.14	ZSCAN20	TRUE
ENST00000373413.2	ENSG00000121903.14	ZSCAN20	TRUE
ENST00000522796.1	ENSG00000176256.10	HMGB4	TRUE
ENST00000373374.7	ENSG00000142698.15	C1orf94	TRUE
ENST00000488417.2	ENSG00000142698.15	C1orf94	TRUE
ENST00000338513.1	ENSG00000189280.3	GJB5	TRUE
ENST00000339480.3	ENSG00000189433.7	GJB4	TRUE
ENST00000373366.3	ENSG00000188910.8	GJB3	TRUE
ENST00000342280.5	ENSG00000187513.9	GJA4	TRUE
ENST00000650449.1	ENSG00000197056.11	ZMYM1	TRUE
ENST00000314607.11	ENSG00000146463.12	ZMYM4	TRUE
ENST00000441447.1	ENSG00000146463.12	ZMYM4	FALSE
ENST00000373253.7	ENSG00000020129.16	NCDN	TRUE
ENST00000373243.7	ENSG00000020129.16	NCDN	TRUE
ENST00000437806.1	ENSG00000020129.16	NCDN	FALSE
ENST00000373235.4	ENSG00000116819.8	TFAP2E	TRUE
ENST00000373210.4	ENSG00000134698.11	AGO4	TRUE
ENST00000373206.5	ENSG00000092847.13	AGO1	TRUE
ENST00000674304.1	ENSG00000092847.13	AGO1	TRUE
ENST00000674426.1	ENSG00000092847.13	AGO1	TRUE
ENST00000324350.9	ENSG00000126070.20	AGO3	TRUE
ENST00000634486.1	ENSG00000126070.20	AGO3	TRUE
ENST00000373191.9	ENSG00000126070.20	AGO3	TRUE
ENST00000246314.10	ENSG00000126070.20	AGO3	TRUE
ENST00000207457.8	ENSG00000092850.12	TEKT2	TRUE
ENST00000469024.1	ENSG00000092850.12	TEKT2	TRUE
ENST00000373178.5	ENSG00000116863.11	ADPRS	FALSE
ENST00000316156.8	ENSG00000116871.15	MAP7D1	TRUE
ENST00000373150.8	ENSG00000116871.15	MAP7D1	TRUE
ENST00000373151.6	ENSG00000116871.15	MAP7D1	TRUE
ENST00000530729.1	ENSG00000116871.15	MAP7D1	FALSE
ENST00000530975.4	ENSG00000116871.15	MAP7D1	FALSE
ENST00000469141.6	ENSG00000054118.15	THRAP3	TRUE
ENST00000648638.1	ENSG00000054118.15	THRAP3	TRUE
ENST00000453908.8	ENSG00000214193.11	SH3D21	TRUE
ENST00000505871.7	ENSG00000214193.11	SH3D21	TRUE
ENST00000480549.6	ENSG00000214193.11	SH3D21	TRUE
ENST00000640233.1	ENSG00000163874.11	ZC3H12A	TRUE
ENST00000373087.7	ENSG00000163874.11	ZC3H12A	TRUE
ENST00000296218.8	ENSG00000163879.11	DNALI1	FALSE
ENST00000652629.1	ENSG00000163879.11	DNALI1	TRUE
ENST00000373055.6	ENSG00000134690.11	CDCA8	TRUE
ENST00000373045.10	ENSG00000185090.14	MANEAL	TRUE
ENST00000397631.7	ENSG00000185090.14	MANEAL	TRUE
ENST00000532512.1	ENSG00000185090.14	MANEAL	FALSE
ENST00000525897.1	ENSG00000185090.14	MANEAL	TRUE
ENST00000329006.5	ENSG00000185090.14	MANEAL	TRUE
ENST00000373043.1	ENSG00000197982.14	C1orf122	TRUE
ENST00000373042.5	ENSG00000197982.14	C1orf122	TRUE
ENST00000373014.5	ENSG00000183520.12	UTP11	TRUE
ENST00000432648.8	ENSG00000174574.16	AKIRIN1	TRUE
ENST00000446189.6	ENSG00000174574.16	AKIRIN1	TRUE
ENST00000372984.8	ENSG00000174574.16	AKIRIN1	TRUE
ENST00000372967.3	ENSG00000168653.11	NDUFS5	TRUE
ENST00000484793.5	ENSG00000127603.30	MACF1	TRUE
ENST00000361689.7	ENSG00000127603.30	MACF1	TRUE
ENST00000567887.5	ENSG00000127603.30	MACF1	TRUE
ENST00000372915.8	ENSG00000127603.30	MACF1	TRUE
ENST00000524432.5	ENSG00000127603.30	MACF1	FALSE
ENST00000564288.5	ENSG00000127603.30	MACF1	TRUE
ENST00000494012.1	ENSG00000127603.30	MACF1	FALSE
ENST00000602528.2	ENSG00000127603.30	MACF1	TRUE
ENST00000671089.1	ENSG00000127603.30	MACF1	FALSE
ENST00000496804.5	ENSG00000127603.30	MACF1	TRUE
ENST00000530275.3	ENSG00000127603.30	MACF1	FALSE
ENST00000422234.2	ENSG00000127603.30	MACF1	FALSE
ENST00000331593.6	ENSG00000183682.8	BMP8A	TRUE
ENST00000324379.10	ENSG00000084072.17	PPIE	FALSE
ENST00000356511.6	ENSG00000084072.17	PPIE	FALSE
ENST00000495526.5	ENSG00000084072.17	PPIE	FALSE
ENST00000497370.5	ENSG00000084072.17	PPIE	FALSE
ENST00000470213.5	ENSG00000084072.17	PPIE	FALSE
ENST00000372835.9	ENSG00000084072.17	PPIE	FALSE
ENST00000372830.5	ENSG00000084072.17	PPIE	FALSE
ENST00000474804.5	ENSG00000084072.17	PPIE	FALSE
ENST00000420632.6	ENSG00000168389.18	MFSD2A	TRUE
ENST00000372811.10	ENSG00000168389.18	MFSD2A	TRUE
ENST00000372809.5	ENSG00000168389.18	MFSD2A	TRUE
ENST00000372797.7	ENSG00000131236.18	CAP1	TRUE
ENST00000372802.5	ENSG00000131236.18	CAP1	TRUE
ENST00000414281.5	ENSG00000131236.18	CAP1	FALSE
ENST00000417287.5	ENSG00000131236.18	CAP1	FALSE
ENST00000372771.5	ENSG00000117000.9	RLF	FALSE
ENST00000372766.4	ENSG00000188800.6	TMCO2	TRUE
ENST00000675937.1	ENSG00000084073.10	ZMPSTE24	TRUE
